Key,Layer Type,Segment,Cost Type,Cost Object,Spend type,Market Segment,Internal Staff,External Staff,SW Depreciation,HW Depreciation,SW Maintenance,HW Maintenance,Leased Lines,Other IT Cost,Other OOE,Total
5028,Direct,Data,0,PSP 0001/S1-01100   General Business Support,Run,Data,-178,0,0,0,0,0,0,0,0,-178
5029,Direct,Data,0,PSP 0001/S1-01100   General Business Support,Run,Result,-178,0,0,0,0,0,0,0,0,-178
5030,Direct,Data,0,PSP 0001/S2-01100   General Business Data Services,Run,Data,-273,0,0,0,0,0,0,0,0,-273
5031,Direct,Data,0,PSP 0001/S2-01100   General Business Data Services,Run,Result,-273,0,0,0,0,0,0,0,0,-273
5032,Direct,Data,0,PSP 0001/S3-01100   General Business Index,Run,Index,-113,0,0,0,0,0,0,0,0,-113
5033,Direct,Data,0,PSP 0001/S3-01100   General Business Index,Run,Result,-113,0,0,0,0,0,0,0,0,-113
5034,Direct,Data,0,PSP 0001/T0-00916   Operations XIS2,Run,Index,-113,0,0,0,0,0,0,0,0,-113
5035,Direct,Data,0,PSP 0001/T0-00916   Operations XIS2,Run,Result,-113,0,0,0,0,0,0,0,0,-113
5036,Direct,Data,0,PSP 5120/T0-00916   Operations XIS2,Run,Index,-20,0,0,0,0,0,0,0,0,-20
5037,Direct,Data,0,PSP 5120/T0-00916   Operations XIS2,Run,Result,-20,0,0,0,0,0,0,0,0,-20
5038,Direct,Data,0,PSP 0066/T0-00916   Operations XIS2,Run,Index,-30,0,0,0,0,0,0,0,0,-30
5039,Direct,Data,0,PSP 0066/T0-00916   Operations XIS2,Run,Result,-30,0,0,0,0,0,0,0,0,-30
5040,Direct,Data,0,PSP 0001/T1-00916   Operations CADIS,Run,Index,-38,0,0,0,0,0,0,0,0,-38
5041,Direct,Data,0,PSP 0001/T1-00916   Operations CADIS,Run,Result,-38,0,0,0,0,0,0,0,0,-38
5042,Direct,Data,0,PSP 0066/T1-00916   Operations CADIS,Run,Cash,-27,0,0,0,0,0,0,0,0,-27
5043,Direct,Data,0,PSP 0066/T1-00916   Operations CADIS,Run,Result,-27,0,0,0,0,0,0,0,0,-27
5044,Direct,Data,0,PSP 5120/T1-00916   Operations CADIS,Run,Cash,-17,0,0,0,0,0,0,0,0,-17
5045,Direct,Data,0,PSP 5120/T1-00916   Operations CADIS,Run,Result,-17,0,0,0,0,0,0,0,0,-17
5046,Direct,Data,0,PSP 0001/T3-00916   Operations ICOS 2,Run,Index,-38,0,0,0,0,0,0,0,0,-38
5047,Direct,Data,0,PSP 0001/T3-00916   Operations ICOS 2,Run,Result,-38,0,0,0,0,0,0,0,0,-38
5048,Direct,Data,0,PSP 0066/T3-00916   Operations ICOS 2,Run,Index,-26,0,0,0,0,0,0,0,0,-26
5049,Direct,Data,0,PSP 0066/T3-00916   Operations ICOS 2,Run,Result,-26,0,0,0,0,0,0,0,0,-26
5050,Direct,Data,0,PSP 5120/T3-00916   Operations ICOS 2,Run,Index,-18,0,0,0,0,0,0,0,0,-18
5051,Direct,Data,0,PSP 5120/T3-00916   Operations ICOS 2,Run,Result,-18,0,0,0,0,0,0,0,0,-18
5052,Direct,Data,0,PSP 0001/T4-00916   Operations OTC Trade Reporting,Run,Data,-278,0,0,0,0,0,0,0,0,-278
5053,Direct,Data,0,PSP 0001/T4-00916   Operations OTC Trade Reporting,Run,Result,-278,0,0,0,0,0,0,0,0,-278
5054,Direct,Data,0,PSP 0001/T5-00916   Operations Transaction Reporting,Run,Data,-156,0,0,0,0,0,0,0,0,-156
5055,Direct,Data,0,PSP 0001/T5-00916   Operations Transaction Reporting,Run,Result,-156,0,0,0,0,0,0,0,0,-156
5056,Direct,Data,0,PSP 0001/S4-01100   General Business RRH,Run,Data,-355,0,0,0,0,0,0,0,0,-355
5057,Direct,Data,0,PSP 0001/S4-01100   General Business RRH,Run,Result,-355,0,0,0,0,0,0,0,0,-355
5058,Direct,Data,0,PSP 0001/O2-00954   Data Services Support,Run,Data,-172,0,0,0,0,0,0,0,0,-172
5059,Direct,Data,0,PSP 0001/O2-00954   Data Services Support,Run,Result,-172,0,0,0,0,0,0,0,0,-172
5060,Direct,Cash,0,PSP 0007/C0-00749   Cloud & Second Level Support PEX,Run,Cash,-295,0,0,0,0,0,0,0,0,-295
5061,Direct,Cash,0,PSP 0007/C0-00749   Cloud & Second Level Support PEX,Run,Result,-295,0,0,0,0,0,0,0,0,-295
5062,Direct,Clearing,0,PSP 0072/A4-02271   OTC IRS Acceptance,Change,Eurex,-77,0,0,0,0,0,0,0,0,-77
5063,Direct,Clearing,0,PSP 0072/A4-02271   OTC IRS Acceptance,Change,Result,-77,0,0,0,0,0,0,0,0,-77
5064,Direct,Clearing,0,PSP 0072/A4-02231   OTC IRS Acceptance,Change,Eurex,-42,0,0,0,0,0,0,0,0,-42
5065,Direct,Clearing,0,PSP 0072/A4-02231   OTC IRS Acceptance,Change,Result,-42,0,0,0,0,0,0,0,0,-42
5066,Direct,Clearing,0,PSP 0072/E3-02156   CPS Carmen Decom ACT IT,Change,Eurex,0,-165,0,0,0,0,0,0,0,-165
5067,Direct,Clearing,0,PSP 0072/E3-02156   CPS Carmen Decom ACT IT,Change,Result,0,-165,0,0,0,0,0,0,0,-165
5068,Direct,Data,0,PSP 0066/R0-00916   Operations Xentric,Run,Cash,-81,0,0,0,0,0,0,0,0,-81
5069,Direct,Data,0,PSP 0066/R0-00916   Operations Xentric,Run,Result,-81,0,0,0,0,0,0,0,0,-81
5070,Direct,Managed Services,0,PSP 0066/S1-00916   Operations DWP2,Run,Clearstream,-28,0,0,0,0,0,0,0,0,-28
5071,Direct,Managed Services,0,PSP 0066/S1-00916   Operations DWP2,Run,Result,-28,0,0,0,0,0,0,0,0,-28
5072,Direct,Data,0,PSP 0066/R3-00916   Operations XIS,Run,Index,-33,0,0,0,0,0,0,0,0,-33
5073,Direct,Data,0,PSP 0066/R3-00916   Operations XIS,Run,Result,-33,0,0,0,0,0,0,0,0,-33
5074,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 5120/P9-02182   BAU:DBSS Support on call DatawarehouseLu,Run,Clearstream,-1,0,0,0,0,0,0,0,0,-1
5075,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 5120/P9-02182   BAU:DBSS Support on call DatawarehouseLu,Run,Result,-1,0,0,0,0,0,0,0,0,-1
5076,Shared Layer,SAP & Corporate Systems (incl Statistix),Datawarehouse (Statistix),PSP 5280/S8-02170   SecLend P5 Statistix    ,Change,Eurex,0,0,0,0,0,0,0,0,0,0
5077,Shared Layer,SAP & Corporate Systems (incl Statistix),Datawarehouse (Statistix),PSP 5280/S8-02170   SecLend P5 Statistix    ,Change,Result,0,0,0,0,0,0,0,0,0,0
5078,Direct,Data,0,PSP 0001/K1-00954   CEF Release 13.2,Run,Data,-118,0,0,0,0,0,0,0,0,-118
5079,Direct,Data,0,PSP 0001/K1-00954   CEF Release 13.2,Run,Result,-118,0,0,0,0,0,0,0,0,-118
5080,Direct,Data,0,PSP 0066/K1-00954   CEF Release 13.2,Run,Data,-35,0,0,0,0,0,0,0,0,-35
5081,Direct,Data,0,PSP 0066/K1-00954   CEF Release 13.2,Run,Result,-35,0,0,0,0,0,0,0,0,-35
5082,Direct,Data,0,PSP 0001/K2-00954   CEF Release 13.5,Run,Data,-210,0,0,0,0,0,0,0,0,-210
5083,Direct,Data,0,PSP 0001/K2-00954   CEF Release 13.5,Run,Result,-210,0,0,0,0,0,0,0,0,-210
5084,Direct,Data,0,PSP 0066/K2-00954   CEF Release 13.5,Run,Data,-5,0,0,0,0,0,0,0,0,-5
5085,Direct,Data,0,PSP 0066/K2-00954   CEF Release 13.5,Run,Result,-5,0,0,0,0,0,0,0,0,-5
5086,Direct,Data,0,PSP 0001/K3-00954   CEF Release 14.0,Run,Data,-139,0,0,0,0,0,0,0,0,-139
5087,Direct,Data,0,PSP 0001/K3-00954   CEF Release 14.0,Run,Result,-139,0,0,0,0,0,0,0,0,-139
5088,Direct,Data,0,PSP 0066/K3-00954   CEF Release 14.0,Run,Data,-36,0,0,0,0,0,0,0,0,-36
5089,Direct,Data,0,PSP 0066/K3-00954   CEF Release 14.0,Run,Result,-36,0,0,0,0,0,0,0,0,-36
5090,Direct,Clearing,0,PSP 0001/M5-02199   C7 ECC: Service Implementation,Change,Commodities,-15,0,0,0,0,0,0,0,0,-15
5091,Direct,Clearing,0,PSP 0001/M5-02199   C7 ECC: Service Implementation,Change,Result,-15,0,0,0,0,0,0,0,0,-15
5092,Direct,Clearing,0,PSP 0072/M0-02263   THX/C7 Specification,Change,Eurex,-196,0,0,0,0,0,0,0,0,-196
5093,Direct,Clearing,0,PSP 0072/M0-02263   THX/C7 Specification,Change,Result,-196,0,0,0,0,0,0,0,0,-196
5094,Direct,Clearing,0,PSP 0066/M1-02263   THX/C7 Build & Test,Change,Eurex,-277,-154,0,0,0,0,0,0,-1,-431
5095,Direct,Clearing,0,PSP 0066/M1-02263   THX/C7 Build & Test,Change,Result,-277,-154,0,0,0,0,0,0,-1,-431
5096,Direct,Clearing,0,PSP 0072/M1-02263   THX/C7 Build & Test,Change,Eurex,-145,0,0,0,0,0,0,0,0,-145
5097,Direct,Clearing,0,PSP 0072/M1-02263   THX/C7 Build & Test,Change,Result,-145,0,0,0,0,0,0,0,0,-145
5098,Direct,Clearing,0,PSP 0001/M4-02263   THX/C7 PMT,Change,Eurex,-6,0,0,0,0,0,0,0,0,-6
5099,Direct,Clearing,0,PSP 0001/M4-02263   THX/C7 PMT,Change,Result,-6,0,0,0,0,0,0,0,0,-6
5100,Direct,Clearing,0,PSP 0066/M4-02263   THX/C7 PMT,Change,Eurex,-74,0,0,0,0,0,0,0,0,-74
5101,Direct,Clearing,0,PSP 0066/M4-02263   THX/C7 PMT,Change,Result,-74,0,0,0,0,0,0,0,0,-74
5102,Direct,Clearing,0,PSP 0001/M5-02263   THX/C7 Service Implementation,Change,Eurex,-92,0,0,0,0,0,0,0,0,-92
5103,Direct,Clearing,0,PSP 0001/M5-02263   THX/C7 Service Implementation,Change,Result,-92,0,0,0,0,0,0,0,0,-92
5104,Direct,Clearing,0,PSP 0001/N4-02263   THX/C7 PMT II,Change,Eurex,-62,-1,0,0,0,0,0,0,0,-63
5105,Direct,Clearing,0,PSP 0001/N4-02263   THX/C7 PMT II,Change,Result,-62,-1,0,0,0,0,0,0,0,-63
5106,Direct,Clearing,0,PSP 0072/P1-02277   SSDAF Build & Test cap,Change,Eurex,-2,0,0,0,0,0,0,0,0,-2
5107,Direct,Clearing,0,PSP 0072/P1-02277   SSDAF Build & Test cap,Change,Result,-2,0,0,0,0,0,0,0,0,-2
5108,Direct,Clearing,0,PSP 0072/M1-02199   C7 ECC: Build & Test IT,Change,Commodities,-88,0,0,0,0,0,0,0,0,-88
5109,Direct,Clearing,0,PSP 0072/M1-02199   C7 ECC: Build & Test IT,Change,Result,-88,0,0,0,0,0,0,0,0,-88
5110,Direct,Data,0,PSP 0001/R9-00951   XIS 2 Support,Run,Index,-353,0,0,0,0,0,0,0,0,-353
5111,Direct,Data,0,PSP 0001/R9-00951   XIS 2 Support,Run,Result,-353,0,0,0,0,0,0,0,0,-353
5112,Direct,Data,0,PSP 5120/R9-00951   XIS 2 Support,Run,Index,-22,0,0,0,0,0,0,0,0,-22
5113,Direct,Data,0,PSP 5120/R9-00951   XIS 2 Support,Run,Result,-22,0,0,0,0,0,0,0,0,-22
5114,Direct,Data,0,PSP 5120/S1-00951   ICOS 2 Support,Run,Index,-21,0,0,0,0,0,0,0,0,-21
5115,Direct,Data,0,PSP 5120/S1-00951   ICOS 2 Support,Run,Result,-21,0,0,0,0,0,0,0,0,-21
5116,Direct,Data,0,PSP 5120/S2-00951   CADIS Support,Run,Index,-21,0,0,0,0,0,0,0,0,-21
5117,Direct,Data,0,PSP 5120/S2-00951   CADIS Support,Run,Result,-21,0,0,0,0,0,0,0,0,-21
5118,Direct,Clearing,0,PSP 0072/J3-01048   CCP core Maintenance,Run,Cash,-38,0,0,0,0,0,0,0,0,-38
5119,Direct,Clearing,0,PSP 0072/J3-01048   CCP core Maintenance,Run,Eurex,-38,0,0,0,0,0,0,0,0,-38
5120,Direct,Clearing,0,PSP 0072/J3-01048   CCP core Maintenance,Run,Result,-76,0,0,0,0,0,0,0,0,-76
5121,Direct,Data,0,PSP 0001/R8-00951   Stoxx Support,Run,Index,-374,0,0,0,0,0,0,0,0,-374
5122,Direct,Data,0,PSP 0001/R8-00951   Stoxx Support,Run,Result,-374,0,0,0,0,0,0,0,0,-374
5123,Direct,Data,0,PSP 5120/R8-00951   Stoxx Support,Run,Index,-99,0,0,0,0,0,0,0,0,-99
5124,Direct,Data,0,PSP 5120/R8-00951   Stoxx Support,Run,Result,-99,0,0,0,0,0,0,0,0,-99
5125,Direct,Data,0,PSP 0066/R9-00951   XIS 2 Support,Run,Index,0,0,0,0,0,0,0,0,0,0
5126,Direct,Data,0,PSP 0066/R9-00951   XIS 2 Support,Run,Result,0,0,0,0,0,0,0,0,0,0
5127,Direct,Data,0,PSP 0066/S1-00951   ICOS 2 Support,Run,Index,0,0,0,0,0,0,0,0,0,0
5128,Direct,Data,0,PSP 0066/S1-00951   ICOS 2 Support,Run,Result,0,0,0,0,0,0,0,0,0,0
5129,Direct,Data,0,PSP 0066/S2-00951   CADIS Support,Run,Index,0,0,0,0,0,0,0,0,0,0
5130,Direct,Data,0,PSP 0066/S2-00951   CADIS Support,Run,Result,0,0,0,0,0,0,0,0,0,0
5131,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,Cash,-12,0,0,0,0,0,0,0,0,-12
5132,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,Clearstream,-8,0,0,0,0,0,0,0,0,-8
5133,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,Commodities,0,0,0,0,0,0,0,0,0,0
5134,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,Data,-6,0,0,0,0,0,0,0,0,-6
5135,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,Eurex,-28,0,0,0,0,0,0,0,0,-28
5136,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,Foreign Exchange,-1,0,0,0,0,0,0,0,0,-1
5137,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,GSF,-1,0,0,0,0,0,0,0,0,-1
5138,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,IFS,-1,0,0,0,0,0,0,0,0,-1
5139,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,Index,-2,0,0,0,0,0,0,0,0,-2
5140,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H0-00370   Infrastructure Operations On-Call,Run,Result,-58,0,0,0,0,0,0,0,0,-58
5141,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,Cash,-1,0,0,0,0,0,0,0,0,-1
5142,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,Clearstream,-1,0,0,0,0,0,0,0,0,-1
5143,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,Commodities,0,0,0,0,0,0,0,0,0,0
5144,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,Data,0,0,0,0,0,0,0,0,0,0
5145,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,Eurex,-2,0,0,0,0,0,0,0,0,-2
5146,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
5147,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,GSF,0,0,0,0,0,0,0,0,0,0
5148,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,IFS,0,0,0,0,0,0,0,0,0,0
5149,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,Index,0,0,0,0,0,0,0,0,0,0
5150,Shared Layer,SAP & Corporate Systems (incl Statistix),Corporate Systems,PSP 0066/H1-00370   Infrastructure Operations Call-in,Run,Result,-4,0,0,0,0,0,0,0,0,-4
5151,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,Cash,-11,0,0,0,0,0,0,0,0,-11
5152,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,Clearstream,-39,0,0,0,0,0,0,0,0,-39
5153,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,Commodities,-3,0,0,0,0,0,0,0,0,-3
5154,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,Data,-7,0,0,0,0,0,0,0,0,-7
5155,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,Eurex,-38,0,0,0,0,0,0,0,0,-38
5156,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
5157,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,GSF,-6,0,0,0,0,0,0,0,0,-6
5158,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,IFS,-25,0,0,0,0,0,0,0,0,-25
5159,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,Index,-3,0,0,0,0,0,0,0,0,-3
5160,Shared Layer,Security,CISO,PSP 0001/A1-02278   Identity & Access Management,Run,Result,-133,0,0,0,0,0,0,0,0,-133
5161,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,Cash,-12,0,0,0,0,0,0,0,0,-12
5162,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,Clearstream,-33,0,0,0,0,0,0,0,0,-33
5163,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,Commodities,-2,0,0,0,0,0,0,0,0,-2
5164,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,Data,-6,0,0,0,0,0,0,0,0,-6
5165,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,Eurex,-30,0,0,0,0,0,0,0,0,-30
5166,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
5167,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,GSF,-5,0,0,0,0,0,0,0,0,-5
5168,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,IFS,-21,0,0,0,0,0,0,0,0,-21
5169,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,Index,-3,0,0,0,0,0,0,0,0,-3
5170,Shared Layer,Security,CISO,PSP 5120/A1-02278   Identity & Access Management,Run,Result,-112,0,0,0,0,0,0,0,0,-112
5171,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,Cash,-3,0,0,0,0,0,0,0,0,-3
5172,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,Clearstream,-12,0,0,0,0,0,0,0,0,-12
5173,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,Commodities,-1,0,0,0,0,0,0,0,0,-1
5174,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,Data,-2,0,0,0,0,0,0,0,0,-2
5175,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,Eurex,-11,0,0,0,0,0,0,0,0,-11
5176,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
5177,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,GSF,-2,0,0,0,0,0,0,0,0,-2
5178,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,IFS,-8,0,0,0,0,0,0,0,0,-8
5179,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,Index,-1,0,0,0,0,0,0,0,0,-1
5180,Shared Layer,Security,CISO,PSP 0001/A2-02278   Privilieged Access Management,Run,Result,-40,0,0,0,0,0,0,0,0,-40
5181,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,Cash,-4,0,0,0,0,0,0,0,0,-4
5182,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,Clearstream,-13,0,0,0,0,0,0,0,0,-13
5183,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,Commodities,-1,0,0,0,0,0,0,0,0,-1
5184,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,Data,-2,0,0,0,0,0,0,0,0,-2
5185,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,Eurex,-12,0,0,0,0,0,0,0,0,-12
5186,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
5187,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,GSF,-2,0,0,0,0,0,0,0,0,-2
5188,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,IFS,-8,0,0,0,0,0,0,0,0,-8
5189,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,Index,-1,0,0,0,0,0,0,0,0,-1
5190,Shared Layer,Security,CISO,PSP 0001/A3-02278   Infrastructure Security,Run,Result,-43,0,0,0,0,0,0,0,0,-43
5191,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,Cash,-18,-2,0,0,0,0,0,0,0,-20
5192,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,Clearstream,-52,-6,0,0,0,0,0,0,0,-58
5193,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,Commodities,-4,0,0,0,0,0,0,0,0,-4
5194,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,Data,-10,-1,0,0,0,0,0,0,0,-11
5195,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,Eurex,-48,-6,0,0,0,0,0,0,0,-54
5196,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
5197,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,GSF,-8,-1,0,0,0,0,0,0,0,-9
5198,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,IFS,-34,-4,0,0,0,0,0,0,0,-38
5199,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,Index,-4,0,0,0,0,0,0,0,0,-5
5200,Shared Layer,Security,CISO,PSP 5120/A3-02278   Infrastructure Security,Run,Result,-178,-21,0,0,0,0,0,0,0,-199
5201,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,Cash,0,-267,0,0,-6,0,0,0,0,-274
5202,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,Clearstream,0,-904,0,0,-20,0,0,-1,0,-926
5203,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,Commodities,0,-62,0,0,-1,0,0,0,0,-64
5204,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,Data,0,-174,0,0,-4,0,0,0,0,-178
5205,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,Eurex,0,-892,0,0,-20,0,0,-1,0,-913
5206,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,Foreign Exchange,0,-3,0,0,0,0,0,0,0,-3
5207,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,GSF,0,-134,0,0,-3,0,0,0,0,-137
5208,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,IFS,0,-597,0,0,-13,0,0,-1,0,-611
5209,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,Index,0,-75,0,0,-2,0,0,0,0,-76
5210,Shared Layer,Security,CISO,PSP 0001/A4-02278   Information Security Project activity,Run,Result,0,"-3,108",0,0,-69,0,0,-4,0,"-3,182"
5211,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,Cash,-11,-5,0,0,0,0,0,0,0,-16
5212,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,Clearstream,-36,-17,0,0,0,0,0,0,0,-53
5213,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,Commodities,-2,-1,0,0,0,0,0,0,0,-4
5214,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,Data,-7,-3,0,0,0,0,0,0,0,-10
5215,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,Eurex,-36,-17,0,0,0,0,0,0,0,-53
5216,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,Foreign Exchange,0,0,0,0,0,0,0,0,0,0
5217,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,GSF,-5,-3,0,0,0,0,0,0,0,-8
5218,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,IFS,-24,-11,0,0,0,0,0,0,0,-35
5219,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,Index,-3,-1,0,0,0,0,0,0,0,-4
5220,Shared Layer,Security,CISO,PSP 0001/A5-02278   Security Strategy & Architecture,Run,Result,-124,-59,0,0,0,0,0,0,0,-183
5221,Shared Layer,SAP & Corporate Systems (incl Statistix),Datawarehouse (Statistix),PSP 5280/S2-02166   StatistiX non cap.,Change,Eurex,-36,0,0,0,0,0,0,0,0,-36
5222,Shared Layer,SAP & Corporate Systems (incl Statistix),Datawarehouse (Statistix),PSP 5280/S2-02166   StatistiX non cap.,Change,Result,-36,0,0,0,0,0,0,0,0,-36
